killsDiff,minionsKilledDiff,wardPlacedDiff,firstBlood,heralds,dragons,teamWins
-3,-6,3,blue,none,red,red
-2,-40,2,red,none,none,red
6,-14,3,blue,none,blue,blue
-5,0,0,blue,none,red,red
-12,-11,2,red,none,red,red
4,34,-2,blue,none,blue,red
0,-9,28,blue,none,none,red
4,-25,0,blue,none,none,blue
2,32,1,red,blue,red,blue
1,9,-6,blue,none,none,blue
-2,-68,-2,red,red,red,red
5,20,-2,blue,blue,blue,blue
6,88,6,blue,blue,blue,blue
2,-24,26,blue,blue,red,blue
-5,-36,-2,red,none,red,blue
0,-8,1,red,none,blue,red
1,6,-1,blue,blue,red,blue
2,10,-5,red,none,none,red
0,-35,-3,red,red,blue,blue
8,29,3,blue,none,blue,blue
0,-15,12,blue,red,red,red
-2,12,-46,red,blue,red,blue
-5,13,-1,red,none,red,red
-5,-11,2,red,none,red,red
-2,4,5,red,none,red,red
1,-24,40,blue,blue,red,blue
-4,0,67,red,none,blue,red
5,60,-35,red,blue,red,red
2,9,-1,blue,none,blue,red
2,-13,6,blue,none,blue,red
8,7,37,blue,blue,blue,blue
-3,-54,-1,red,none,red,red
-2,-19,1,red,none,red,blue
-3,7,-3,blue,red,red,red
-2,-13,36,blue,none,blue,blue
-2,7,-2,red,none,red,blue
-2,22,1,red,red,red,blue
6,12,6,blue,none,red,blue
5,72,-24,blue,blue,red,blue
8,34,-1,blue,none,blue,blue
7,22,25,blue,blue,blue,blue
0,4,-24,red,none,none,blue
-1,-23,5,red,none,blue,blue
0,0,57,red,none,blue,red
1,41,5,red,none,none,blue
5,17,-5,blue,none,red,red
2,-22,38,blue,none,red,red
5,47,7,blue,blue,blue,blue
-4,9,-1,blue,none,blue,red
-2,4,4,red,none,blue,red
-1,28,26,red,none,red,red
1,3,0,blue,none,none,blue
1,17,20,red,blue,blue,blue
-1,6,8,blue,none,none,blue
2,19,-16,blue,blue,none,red
-2,27,-18,red,none,none,red
6,54,2,blue,none,none,blue
4,-10,-17,blue,none,blue,red
-3,-2,27,red,blue,red,red
6,42,-47,red,none,none,blue
3,10,-2,red,none,red,red
-3,-64,-1,red,none,red,red
-1,-15,-9,red,none,none,red
-6,-40,-18,blue,none,red,red
1,67,3,blue,none,none,blue
-1,29,77,blue,none,blue,blue
10,39,-2,blue,none,none,blue
3,4,34,red,blue,blue,red
-10,-81,-1,red,none,red,red
5,-3,2,blue,none,blue,blue
2,-26,3,blue,red,blue,red
-3,47,-44,red,none,red,red
-2,-24,5,red,none,red,red
1,-2,98,blue,blue,red,red
5,4,-20,red,none,blue,blue
-1,-42,1,red,none,blue,blue
-5,5,0,red,red,red,red
5,45,21,blue,none,none,red
-3,-8,-3,blue,blue,blue,red
-5,3,22,red,red,blue,red
0,-5,3,blue,blue,none,red
-6,1,-2,red,red,red,red
1,18,-40,red,none,blue,red
0,-25,30,blue,blue,red,red
-6,-53,-4,red,none,red,red
10,79,-10,blue,red,blue,blue
5,-9,-4,blue,none,blue,blue
5,-21,3,red,none,red,blue
6,1,-12,blue,none,blue,blue
0,-6,-25,red,none,none,red
-3,-3,15,red,none,blue,red
-3,-36,-1,red,none,blue,red
3,-22,-87,red,none,red,red
-3,37,-37,blue,none,none,blue
8,115,-2,blue,red,blue,blue
5,40,-1,blue,none,blue,red
6,31,-28,red,blue,blue,blue
-4,-20,-24,red,none,red,red
1,36,-32,red,none,red,red
-3,-13,-4,blue,none,red,blue
2,4,0,blue,none,blue,blue
2,-31,3,blue,red,red,blue
6,32,-23,blue,none,red,blue
1,15,3,blue,red,none,red
-1,-12,-17,blue,none,blue,red
2,-15,5,blue,red,blue,blue
6,75,4,blue,red,blue,blue
2,22,3,blue,none,red,blue
-4,-65,1,blue,red,red,blue
8,16,2,blue,blue,red,blue
0,45,-6,blue,none,none,blue
10,-105,51,blue,blue,red,red
-4,-9,0,red,none,none,red
2,23,38,blue,none,blue,red
-2,-3,-27,blue,blue,red,blue
-3,-41,13,red,none,red,red
3,8,5,blue,none,blue,blue
-4,-12,1,red,red,red,blue
-1,-40,1,blue,none,blue,blue
2,26,0,red,none,blue,blue
1,35,-71,blue,none,blue,red
2,32,58,blue,none,blue,blue
-9,-32,-39,red,none,red,red
-4,-13,-5,red,none,red,red
1,10,30,blue,blue,blue,blue
-5,-31,5,blue,red,red,red
5,7,-7,blue,none,blue,blue
1,-8,2,blue,red,blue,blue
-3,-85,-5,red,none,none,red
1,-7,-3,blue,blue,none,red
-1,49,5,red,none,none,blue
2,-1,-1,blue,none,none,blue
-1,1,-6,blue,none,none,red
1,34,-7,blue,blue,blue,red
6,27,43,blue,blue,red,red
1,-42,-34,blue,none,red,red
3,19,-7,red,blue,red,blue
-8,9,-5,blue,none,red,red
-1,2,-3,red,red,red,blue
5,41,6,blue,blue,red,blue
-2,6,0,blue,red,red,red
-2,36,-4,blue,none,none,red
0,11,0,red,none,red,red
-4,-6,4,red,red,red,red
6,54,-39,red,none,blue,blue
0,7,8,blue,blue,blue,blue
-11,-14,-2,red,none,red,red
0,7,-4,red,none,none,red
1,37,-6,blue,blue,red,blue
3,12,4,blue,blue,none,blue
0,19,4,blue,none,red,red
-1,-37,-17,blue,red,none,red
1,40,-107,blue,red,none,red
1,12,-35,red,none,blue,blue
1,64,7,red,blue,blue,blue
-1,0,0,red,none,red,red
-10,-82,1,red,blue,none,red
1,-24,33,red,red,red,blue
-10,-83,33,red,none,none,red
-3,-21,13,blue,red,red,red
-9,34,-24,red,none,red,red
5,-2,-4,red,blue,red,blue
-5,-37,-2,red,red,red,red
1,-19,4,blue,none,blue,blue
-2,-5,65,red,red,blue,red
3,-39,2,red,none,blue,blue
2,4,3,blue,red,none,blue
-7,-19,-3,red,none,red,red
0,34,-17,red,none,blue,blue
1,-12,-2,blue,none,blue,blue
7,30,4,blue,none,none,blue
5,13,3,blue,none,blue,blue
-7,-25,-2,red,red,red,red
-5,-45,-2,red,none,red,red
0,41,-1,red,blue,none,blue
-5,26,52,red,red,blue,red
-4,-29,-4,red,none,red,red
-2,45,-30,red,none,blue,red
2,-7,-2,blue,none,none,red
-5,-26,0,red,none,red,blue
4,33,-1,blue,blue,none,blue
-2,-38,20,red,red,none,blue
0,2,-38,blue,blue,red,red
1,14,-31,blue,blue,red,blue
-7,-35,25,blue,none,red,red
1,6,-4,red,red,blue,blue
-12,6,-5,red,red,red,red
-3,21,-2,red,blue,blue,red
-2,-8,77,blue,none,none,red
6,36,-1,blue,red,red,blue
3,-3,-5,red,blue,blue,blue
0,-32,10,red,blue,red,red
3,10,6,blue,none,blue,blue
5,-16,2,red,none,none,red
-2,-59,-4,red,none,red,blue
-4,-44,3,red,none,red,blue
-5,21,-18,blue,none,red,red
4,37,29,blue,none,blue,blue
-10,-20,45,blue,none,red,red
6,-7,26,blue,none,blue,red
-3,-41,5,red,none,none,red
8,-10,1,blue,none,blue,blue
4,-17,-5,blue,blue,blue,blue
1,-2,5,red,none,red,blue
1,2,-17,blue,blue,red,red
-7,-51,-7,red,none,red,red
-5,10,13,red,red,red,red
0,-30,-3,blue,none,blue,red
-2,3,-31,red,blue,red,blue
1,25,8,blue,none,blue,blue
0,16,3,red,none,none,red
0,11,0,red,blue,blue,blue
0,14,-2,blue,none,none,blue
-5,-28,16,red,blue,red,red
9,37,-2,blue,none,blue,blue
4,14,-65,blue,red,blue,blue
-6,6,1,blue,red,blue,red
-3,-12,-5,red,none,red,red
-2,8,4,red,none,red,red
4,41,-22,blue,blue,red,blue
0,12,-5,red,blue,red,red
4,41,-149,blue,blue,blue,blue
4,9,42,blue,blue,blue,red
-1,-23,-3,red,blue,red,red
-6,-37,1,red,blue,red,red
-3,-16,22,red,none,none,blue
2,32,-28,red,none,blue,blue
-1,-40,5,red,none,blue,red
3,3,24,blue,none,blue,red
-4,-4,0,blue,red,blue,red
1,41,1,blue,red,blue,red
4,40,1,blue,none,none,blue
-4,-32,23,red,none,none,red
0,43,1,blue,none,red,blue
-9,-85,-3,red,blue,red,red
7,42,-1,red,none,blue,blue
11,58,4,blue,none,blue,blue
4,-13,2,red,none,red,blue
3,53,-26,blue,none,blue,blue
3,-4,0,red,none,red,blue
11,63,5,red,blue,none,blue
-4,11,-3,blue,none,blue,red
-1,-12,-47,blue,none,blue,red
2,33,0,red,none,blue,red
6,33,7,blue,blue,red,red
-2,17,-3,red,none,red,red
5,77,-5,blue,none,blue,blue
1,3,25,red,none,none,red
-2,2,-4,blue,none,blue,red
2,-3,-11,blue,red,blue,red
2,2,-3,red,blue,none,red
2,3,10,blue,none,blue,blue
5,48,2,blue,none,red,blue
-1,-27,1,red,none,blue,blue
-5,-50,2,red,none,none,red
1,-9,19,blue,none,red,red
0,-33,61,blue,none,red,red
1,-27,-21,red,blue,blue,red
1,-26,4,red,blue,blue,red
9,41,4,blue,red,red,blue
5,-33,-20,blue,none,blue,blue
0,2,3,red,red,red,blue
3,12,0,blue,none,red,red
-1,2,1,blue,blue,blue,red
0,16,-21,red,none,none,red
3,79,18,blue,blue,blue,blue
-3,-4,32,red,blue,blue,red
1,-41,33,blue,none,blue,red
-5,-4,26,red,none,none,red
5,24,0,red,blue,none,blue
1,-16,22,blue,none,blue,blue
-5,-36,-72,red,none,none,red
5,37,4,red,none,blue,blue
1,-31,-1,blue,none,blue,blue
3,-52,-22,red,none,none,red
-3,-12,1,blue,blue,red,blue
-1,-10,-2,blue,none,blue,red
3,6,3,red,none,red,red
-8,8,2,red,red,red,red
-8,-45,1,red,none,red,blue
5,-1,67,blue,none,blue,blue
0,22,-3,red,blue,none,blue
-2,-8,-3,red,none,red,red
2,-34,-22,blue,none,blue,red
4,-41,0,red,none,none,red
3,22,4,red,blue,red,red
-5,29,-1,red,red,red,red
-2,-3,35,red,none,blue,red
-2,13,-4,red,blue,red,blue
5,26,-5,blue,none,red,blue
-2,-16,0,red,none,red,red
1,-29,-1,red,none,blue,red
3,-24,2,blue,none,blue,blue
0,38,4,red,red,none,red
1,-8,-32,red,none,blue,blue
0,-4,1,red,red,blue,blue
7,11,-12,red,blue,none,blue
1,4,0,blue,blue,red,red
-5,-17,-4,red,red,blue,red
1,-60,-3,red,red,red,red
7,-9,0,blue,blue,none,blue
3,5,21,blue,none,none,blue
0,-39,3,red,blue,red,red
2,-4,-20,blue,red,red,red
-4,-43,3,red,none,red,blue
4,33,8,blue,none,none,blue
3,16,5,blue,blue,blue,blue
-1,-18,6,blue,blue,red,red
1,1,6,blue,none,blue,blue
1,-31,-1,red,none,blue,red
5,4,-2,blue,none,red,blue
-1,-27,0,blue,blue,blue,red
-5,-24,5,red,red,red,blue
3,-4,-2,red,none,none,blue
0,10,-73,blue,red,none,blue
9,34,0,blue,none,blue,blue
-5,-16,-2,red,red,blue,blue
1,-24,-26,red,none,blue,red
8,69,1,blue,blue,none,blue
-2,-4,4,red,none,none,blue
-1,16,4,red,red,blue,red
10,68,9,blue,none,red,blue
3,47,-31,blue,none,blue,blue
-3,14,4,blue,blue,red,blue
5,13,-3,blue,blue,red,blue
4,5,-19,blue,blue,none,blue
4,0,19,blue,none,blue,red
2,47,2,blue,blue,red,red
3,11,0,red,none,blue,red
-2,4,24,blue,none,red,red
1,10,-38,red,none,red,blue
1,-25,5,blue,red,red,blue
9,10,-24,red,blue,blue,blue
0,25,25,blue,red,blue,blue
0,15,1,blue,red,red,red
-4,-22,2,red,none,none,red
3,-26,26,red,none,none,blue
-4,-15,4,blue,none,none,blue
2,-18,12,red,blue,blue,blue
-1,-78,-16,blue,none,red,red
3,30,-2,blue,none,blue,red
-6,-78,21,red,none,red,red
1,-33,-23,red,red,blue,red
-6,-42,-1,red,none,red,red
-9,-14,-1,red,none,red,red
-1,-7,1,red,none,red,red
3,19,63,blue,none,red,blue
-1,34,-4,blue,none,none,red
2,57,-17,blue,none,red,red
-4,-52,19,red,blue,blue,red
-2,-23,-22,red,red,blue,red
-7,-59,-2,blue,none,red,red
5,33,-1,red,none,blue,blue
3,-34,4,red,red,red,blue
-4,21,6,red,none,none,red
0,-7,-2,red,red,blue,blue
-4,-15,-10,red,red,none,red
4,-2,3,blue,none,none,red
2,28,-44,blue,none,blue,blue
6,25,-2,red,red,none,blue
4,-11,5,red,blue,none,red
-2,11,-11,red,blue,blue,red
4,-14,3,blue,none,red,blue
1,-63,6,red,blue,none,blue
1,11,-3,red,none,red,red
2,8,-7,red,red,blue,red
-2,0,-3,red,none,blue,blue
3,40,-19,blue,none,blue,blue
5,25,28,blue,blue,blue,blue
-3,-7,72,red,none,red,red
-2,-5,-20,red,none,blue,red
-5,-3,-1,red,none,red,red
-1,31,-37,red,none,red,blue
-2,-44,-2,red,blue,red,red
-1,0,-3,blue,none,blue,red
7,-3,-31,blue,none,none,red
-4,-17,-5,red,none,none,red
-3,-94,-2,red,red,none,red
-8,1,36,red,none,red,red
-1,-3,4,red,none,red,red
0,-21,9,red,red,none,red
2,-6,26,red,none,blue,red
-4,-13,-4,red,none,red,red
4,-3,-3,blue,none,none,red
4,32,6,red,red,blue,blue
3,64,0,blue,none,red,red
-4,17,-47,blue,none,red,red
4,33,-1,blue,none,red,blue
0,19,-1,blue,red,none,red
1,46,0,blue,none,none,blue
-5,-84,2,blue,none,red,red
6,-12,-19,red,blue,none,blue
4,16,-59,blue,blue,blue,blue
2,-3,4,red,red,red,blue
3,-17,32,blue,none,red,red
1,-17,2,blue,red,blue,red
1,57,8,blue,none,red,blue
7,92,1,blue,blue,red,blue
2,44,3,blue,blue,none,red
-2,14,28,red,red,blue,blue
3,21,0,blue,none,none,blue
0,-5,1,red,none,red,blue
4,41,4,blue,none,red,red
3,-10,6,blue,red,red,blue
1,44,0,blue,none,red,blue
-5,2,-2,red,red,red,red
-1,11,-1,red,red,red,red
-7,-26,-5,red,none,red,blue
-2,-33,23,blue,none,red,blue
9,23,-7,blue,none,blue,blue
1,-14,0,blue,none,red,red
-2,-10,1,red,none,none,red
1,36,6,blue,none,blue,blue
-4,-56,0,blue,red,red,red
-1,-11,10,blue,none,red,blue
-1,-31,-1,blue,red,red,red
-4,18,-4,red,none,red,red
-7,-32,63,blue,none,red,red
9,38,2,blue,none,blue,blue
-2,-41,42,blue,red,blue,blue
-5,-3,-2,blue,none,red,red
-4,-85,3,blue,none,red,red
-2,2,-4,blue,none,blue,blue
7,-15,3,blue,none,blue,blue
-1,-39,29,red,none,blue,blue
3,37,22,blue,none,none,red
3,2,0,blue,none,red,blue
4,-8,3,blue,red,red,blue
-6,-78,23,red,none,blue,red
4,37,3,blue,red,blue,red
0,-36,65,red,none,none,blue
2,-3,18,blue,none,blue,blue
2,41,42,blue,none,none,blue
8,70,39,blue,blue,blue,blue
-2,-57,3,red,none,red,red
6,36,-2,blue,none,red,blue
-3,20,-4,blue,none,red,red
-7,-42,5,red,none,red,red
-6,-4,-4,red,none,red,red
3,-19,1,blue,red,red,red
-1,6,-28,blue,none,red,red
-2,18,-24,blue,none,blue,red
-3,-15,-2,blue,none,blue,red
5,8,-24,blue,none,red,red
-2,38,-4,red,none,none,red
-1,-37,39,red,none,blue,red
6,70,27,red,blue,none,blue
7,11,-13,blue,none,red,blue
-5,-33,-1,red,none,red,red
-3,-36,7,red,none,red,red
7,44,3,blue,none,blue,blue
2,19,-27,blue,blue,red,blue
-2,51,-21,blue,blue,red,blue
-1,-53,-4,red,none,none,red
5,23,8,blue,red,none,blue
-3,-18,9,blue,none,red,red
1,25,90,blue,none,none,blue
-2,-44,-1,red,none,red,red
1,-9,57,blue,none,none,red
-5,-18,-8,red,none,red,red
0,40,-32,red,blue,none,blue
2,-23,19,red,blue,blue,blue
-1,-4,-6,blue,red,red,red
7,48,0,red,none,blue,blue
2,-36,7,red,blue,none,red
0,-16,0,blue,red,blue,red
-1,-25,-4,blue,blue,blue,blue
1,26,2,red,blue,red,blue
-1,-87,38,red,none,red,red
0,28,-1,red,none,red,red
2,34,0,red,blue,none,blue
5,-17,3,blue,red,blue,blue
3,-15,0,blue,blue,red,red
3,10,2,blue,blue,blue,red
0,24,17,red,none,red,blue
-5,5,-8,red,blue,red,red
9,-1,34,blue,blue,blue,blue
3,28,-20,red,red,none,red
1,36,2,red,none,none,blue
-9,-70,2,red,none,none,red
-8,-81,7,red,red,red,red
-7,-39,90,red,red,blue,red
-1,-54,33,red,red,red,red
1,0,1,red,none,red,red
-1,-23,-26,red,none,red,red
3,41,-26,blue,none,none,red
-1,-8,-3,blue,red,red,red
0,12,1,blue,none,red,blue
7,3,13,blue,none,blue,blue
-3,-1,-2,red,none,red,red
-4,-37,1,blue,none,red,blue
0,11,-33,blue,none,none,blue
-3,-64,5,red,red,blue,red
-1,-1,21,blue,none,blue,red
-3,-43,31,red,blue,red,blue
-3,7,2,red,red,red,red
-3,30,34,red,none,blue,blue
3,48,3,blue,blue,red,blue
-9,-5,-24,red,none,red,red
3,21,-1,red,none,blue,blue
7,36,-8,blue,none,blue,blue
7,-36,4,blue,red,blue,blue
-6,-8,-1,red,none,red,blue
0,30,61,blue,none,red,blue
-2,-52,1,red,none,red,blue
1,-25,1,blue,blue,red,red
2,20,-5,blue,none,red,blue
3,-23,3,blue,red,blue,blue
1,-19,-5,blue,blue,red,blue
3,33,5,red,blue,blue,red
1,18,-8,blue,blue,red,red
5,39,1,red,none,blue,red
-6,-31,21,red,blue,none,red
1,40,2,red,red,red,blue
8,-11,10,blue,none,blue,blue
-2,14,-4,blue,none,blue,red
3,-65,-5,blue,none,red,blue
5,48,-189,blue,blue,red,blue
-6,5,1,red,none,none,blue
-1,29,-60,red,blue,blue,blue
2,-24,-1,blue,blue,red,red
-4,-61,3,red,none,red,blue
2,-16,6,red,none,red,red
-7,-55,-1,red,none,blue,red
6,-38,20,blue,red,blue,blue
5,23,2,blue,none,red,blue
4,-18,0,red,blue,blue,red
1,-32,1,blue,none,red,red
-1,-11,3,blue,red,red,red
1,39,3,red,none,blue,blue
-6,-13,18,red,blue,none,red
0,31,1,red,none,none,red
-6,-22,-2,red,none,red,red
-3,9,-34,blue,none,none,red
-3,-47,-8,red,none,red,red
-2,-45,-1,red,red,blue,blue
-2,-46,-3,red,none,red,blue
-1,-7,4,blue,blue,blue,blue
2,8,0,red,none,red,red
-1,-37,0,red,red,blue,red
8,21,-2,blue,none,red,blue
-5,16,-14,red,red,blue,red
-2,-6,32,blue,none,blue,blue
1,-24,32,blue,none,red,blue
4,0,4,red,blue,none,blue
-2,-14,-22,blue,none,red,red
4,15,4,blue,none,blue,blue
-4,6,-1,blue,red,blue,red
-3,-39,119,red,none,blue,blue
3,14,-5,blue,none,none,blue
-8,-27,-92,red,red,none,red
0,-41,2,red,none,none,red
5,-46,1,blue,none,blue,blue
-5,-25,0,blue,none,red,red
1,7,-1,red,none,blue,blue
0,9,21,blue,blue,blue,blue
2,-32,21,blue,none,blue,blue
-1,-51,23,red,none,none,blue
0,-10,1,red,none,blue,red
0,-27,2,red,none,none,blue
0,-43,-2,blue,blue,blue,blue
0,43,27,blue,none,blue,red
-1,-2,5,red,none,red,red
-8,-7,-22,red,none,none,red
0,12,-4,blue,red,blue,blue
7,27,-1,blue,blue,blue,blue
2,8,6,red,red,blue,blue
2,35,1,blue,none,blue,blue
-4,31,-122,red,red,red,red
1,-11,5,blue,none,none,blue
4,-22,-4,blue,none,blue,red
-3,-36,12,red,none,red,red
1,-4,-24,red,blue,red,blue
6,16,2,blue,red,red,blue
-5,-18,-7,red,red,red,red
1,-2,-28,blue,blue,blue,blue
-1,-4,29,blue,none,blue,red
11,93,-38,blue,none,blue,blue
-5,-45,-78,red,none,red,blue
-1,-49,42,red,none,red,red
-6,-4,-5,red,red,red,red
2,9,18,blue,blue,blue,blue
4,1,-4,blue,blue,blue,blue
0,-25,-3,blue,none,blue,blue
-7,-27,14,red,none,red,red
-2,-40,2,red,red,blue,red
8,70,10,blue,blue,blue,blue
1,24,24,blue,none,red,blue
-12,-16,-33,red,none,red,red
3,-17,-71,blue,none,red,blue
3,-60,1,blue,none,red,red
3,-47,-2,blue,none,red,red
3,18,-2,blue,none,blue,blue
0,-12,3,red,blue,red,red
-7,-59,-37,blue,red,none,red
-4,-15,-2,red,none,blue,red
4,0,74,blue,none,none,blue
-1,-53,92,blue,red,none,red
-3,-46,-57,red,none,none,red
1,33,-26,blue,none,none,red
-4,-32,19,red,none,none,blue
-4,-2,-46,red,none,red,red
3,19,-42,red,none,red,blue
-6,-11,-1,red,none,none,red
-2,11,-28,blue,blue,red,red
-9,-42,-5,red,blue,blue,red
-5,10,-19,red,none,red,red
5,11,0,red,none,blue,blue
3,33,2,blue,red,blue,red
3,12,1,blue,none,blue,blue
-3,21,1,red,none,none,red
4,27,7,red,blue,red,red
-2,-3,6,blue,none,red,blue
-3,-26,0,red,blue,red,red
6,37,-1,blue,none,red,blue
3,49,-23,red,blue,none,blue
7,65,0,blue,none,none,blue
5,42,-2,blue,none,red,red
1,-52,33,red,none,red,blue
-6,-3,0,red,none,red,red
4,-7,3,blue,none,blue,blue
-2,0,-5,red,blue,blue,blue
-6,12,-2,red,red,red,red
9,59,-1,blue,blue,blue,blue
3,51,7,blue,none,none,blue
2,-12,1,blue,none,none,blue
-1,33,70,blue,none,none,blue
-8,-10,-2,red,red,red,red
-6,-17,0,blue,none,blue,red
-2,-6,4,blue,none,blue,blue
5,24,0,blue,none,blue,blue
0,-8,-1,red,none,none,red
-3,48,48,blue,blue,red,red
7,15,1,blue,none,none,blue
8,18,6,blue,blue,none,blue
0,-10,-1,blue,none,red,red
2,4,5,red,red,blue,red
0,-51,-5,blue,blue,red,red
4,27,-8,blue,none,blue,blue
0,35,2,blue,blue,blue,blue
-1,-37,-1,red,none,none,red
5,-50,1,blue,none,red,red
2,-53,2,red,none,blue,blue
-4,5,1,red,none,red,red
-3,-56,0,red,none,none,red
-1,-5,-3,blue,none,none,red
4,31,3,blue,none,blue,blue
-1,-59,1,blue,none,none,blue
1,29,2,red,none,red,red
-4,1,-1,red,none,blue,red
3,11,32,blue,blue,red,red
-9,-38,-79,red,red,red,red
0,-5,-1,red,blue,red,red
-9,-26,-5,red,blue,red,red
6,43,4,blue,none,none,blue
3,16,24,red,none,blue,blue
1,2,1,blue,blue,red,blue
-2,-21,-123,red,red,blue,red
3,12,-3,blue,none,blue,blue
-2,9,-38,red,red,red,red
2,-32,5,blue,blue,red,blue
-2,-1,-5,red,none,red,red
-3,13,-2,blue,none,none,red
8,21,-2,blue,blue,blue,blue
1,-48,0,blue,none,blue,red
3,22,-98,blue,none,red,blue
-2,-17,28,red,blue,red,red
0,13,-26,blue,none,red,blue
-6,14,34,red,none,red,red
4,-13,2,blue,none,none,blue
-4,-13,73,red,none,none,blue
-5,-18,-12,red,none,blue,red
1,17,-3,blue,none,none,blue
0,5,-114,red,red,blue,blue
-5,-2,-1,red,none,red,blue
0,-23,2,blue,none,red,red
-3,-65,3,red,none,red,blue
-4,-5,-36,red,none,red,blue
3,47,-1,blue,none,blue,blue
-9,-76,19,red,none,red,red
4,-13,-10,red,none,blue,blue
-1,27,-1,blue,none,none,blue
-2,-14,-1,blue,blue,red,red
2,-23,-6,blue,none,blue,red
-5,-57,68,red,none,none,red
7,54,2,blue,none,red,blue
-2,-2,7,red,red,red,blue
6,1,-4,blue,none,blue,red
-6,-18,-5,red,blue,red,red
-3,-14,2,blue,none,red,blue
0,17,-1,red,none,blue,blue
5,14,-3,blue,none,blue,red
0,17,-61,red,blue,red,red
1,47,23,blue,blue,none,red
-1,15,1,red,none,red,blue
2,-17,5,blue,red,red,blue
5,-12,2,blue,red,blue,blue
3,37,2,red,none,blue,blue
4,56,-127,red,blue,blue,blue
3,-18,44,blue,blue,blue,red
5,-45,1,blue,none,blue,blue
1,-11,3,blue,blue,red,red
-1,-15,-2,blue,blue,red,blue
-1,8,2,red,none,red,blue
2,-7,11,red,none,red,red
-10,-28,-30,red,red,none,red
-2,-23,1,blue,red,red,red
-3,-37,3,blue,none,red,red
0,-3,-4,blue,none,red,red
3,19,-10,red,none,blue,red
0,-17,-3,red,red,red,red
-4,-53,-25,red,none,red,red
1,-49,5,blue,none,red,red
1,26,-2,blue,none,blue,blue
-6,-29,5,red,none,red,red
-3,32,-1,blue,blue,none,red
-2,-42,-33,red,none,red,blue
-3,-6,-38,blue,blue,red,blue
15,45,3,red,red,blue,blue
-4,-12,-4,red,none,red,red
3,44,39,red,blue,blue,blue
3,13,0,blue,none,none,blue
-2,-75,-1,red,none,red,red
-3,-9,-3,red,none,blue,red
0,-2,20,red,red,blue,blue
1,-21,1,red,blue,red,blue
5,-14,98,blue,none,blue,blue
-3,-22,-1,red,none,red,red
-1,-5,-61,red,red,red,red
-6,-29,3,red,none,blue,red
6,41,3,red,none,blue,blue
1,-13,-1,red,none,blue,blue
0,35,4,blue,none,none,blue
6,98,-67,blue,none,red,blue
1,17,-19,blue,none,blue,red
-4,-51,5,red,red,blue,blue
-4,31,-48,red,none,none,blue
-6,-9,-3,red,none,blue,red
0,18,-4,blue,red,red,red
0,10,5,blue,none,blue,blue
-2,-19,-3,red,red,red,blue
-13,-14,27,red,red,none,red
0,7,-4,red,none,red,blue
-4,27,4,red,none,red,red
-5,-31,-2,blue,none,none,red
-5,3,-2,red,none,red,red
-1,10,-2,blue,none,blue,blue
4,38,4,blue,blue,none,blue
-1,58,4,red,red,blue,blue
-3,-12,39,red,none,blue,red
3,84,-1,red,blue,blue,blue
-3,10,4,red,red,blue,red
0,1,1,red,blue,blue,blue
-1,20,2,blue,blue,blue,blue
-3,-26,-18,red,none,none,red
3,-15,-2,red,blue,red,blue
1,10,-4,blue,blue,none,red
-1,-8,1,blue,red,red,red
6,20,3,blue,blue,none,blue
3,-9,1,red,none,none,blue
2,46,0,red,none,blue,blue
-7,-28,11,red,none,red,red
-6,-29,-8,blue,none,none,red
-3,0,27,red,none,red,red
0,-21,-6,red,none,blue,blue
2,-31,-1,blue,red,red,red
-4,-22,0,red,red,blue,red
9,-16,0,blue,none,red,blue
6,30,5,red,none,blue,blue
-1,37,1,red,blue,blue,blue
-9,68,33,red,blue,red,blue
0,28,3,blue,none,blue,blue
-2,-41,-14,red,none,blue,blue
0,-14,-3,blue,none,blue,blue
2,26,-3,blue,none,blue,blue
11,53,0,blue,blue,red,red
-1,-13,-2,blue,red,red,red
4,56,1,blue,blue,none,blue
-1,31,0,red,none,red,blue
2,-1,1,blue,none,blue,red
4,-11,21,blue,blue,blue,blue
3,10,15,blue,none,blue,blue
-1,20,-2,red,none,red,blue
-1,-15,2,blue,blue,none,blue
-2,-47,14,red,blue,red,red
6,22,-4,blue,none,blue,blue
-9,18,-28,red,none,red,red
2,-51,-2,blue,blue,red,blue
-4,-63,11,blue,none,red,red
7,16,-2,blue,none,red,blue
0,25,-1,red,none,blue,blue
-4,24,4,blue,none,red,red
-3,-44,36,red,blue,red,red
-6,-1,0,blue,blue,red,red
1,-19,2,blue,red,red,blue
2,56,6,red,blue,none,blue
1,-3,-24,blue,blue,blue,blue
-2,-18,-2,red,red,blue,red
3,-7,1,blue,red,blue,red
-1,-2,1,blue,none,red,red
-1,-3,-22,blue,red,blue,red
6,8,-26,blue,none,none,blue
-4,17,-25,red,blue,none,blue
3,21,15,red,blue,blue,red
-6,-24,-2,blue,none,red,red
1,-20,0,blue,none,blue,red
2,-22,-7,red,none,blue,blue
-1,54,-12,blue,none,red,red
-3,-24,53,red,none,red,red
1,-31,28,red,none,blue,blue
0,29,-4,red,none,blue,blue
1,19,-47,blue,blue,red,red
4,91,-15,red,none,blue,blue
4,27,-23,red,none,blue,red
-4,-42,88,red,red,blue,red
-1,6,1,blue,none,blue,blue
-2,14,-56,blue,none,blue,blue
5,-18,23,red,none,blue,blue
5,-11,-13,blue,none,blue,blue
1,-1,-5,blue,blue,red,blue
2,-24,1,blue,red,blue,red
-4,-21,0,red,none,red,blue
